,symbol,HotScore,MomentumScore,VolumeScore,VolatilityScore,TrendScore,VolumeSpike,marketCap,regularMarketPrice
18341,DIS,0.7323045267489712,0.7119341563786008,0.7160493827160493,0.7736625514403292,0.7777777777777778,0.8031916325019367,191569854464.0,106.55
18342,DIS,0.7334951456310679,0.7411003236245954,0.6925566343042071,0.8058252427184466,0.7055016181229773,0.98218886728245,190988828672.0,110.61
18343,DIS,0.7471354166666666,0.7552083333333334,0.7083333333333334,0.7916666666666666,0.765625,0.7024103100692757,190462197760.0,110.305
18344,DIS,0.7530769230769231,0.7346153846153847,0.7423076923076923,0.7923076923076923,0.7769230769230769,0.8848765125603333,191650758656.0,106.595
18345,DIS,0.7552805280528052,0.6501650165016502,0.8712871287128713,0.7260726072607261,0.7755775577557755,1.4077140663421854,200685371392.0,111.62
18346,DIS,0.7562913907284768,0.6456953642384106,0.8774834437086093,0.7251655629139073,0.7814569536423841,1.4256039406201908,200685371392.0,111.62
18347,DIS,0.756701030927835,0.7938144329896907,0.6769759450171822,0.8213058419243986,0.7766323024054983,0.982388514588998,191965380608.0,106.77
18348,DIS,0.7567656765676568,0.6501650165016502,0.8745874587458746,0.7260726072607261,0.7788778877887789,1.4256039406201908,200685371392.0,111.62
18349,DIS,0.757095709570957,0.6468646864686468,0.8778877887788779,0.7293729372937293,0.7755775577557755,1.4256039406201908,200685371392.0,111.62
18350,DIS,0.7577557755775577,0.6468646864686468,0.8778877887788779,0.7326732673267327,0.7755775577557755,1.4256039406201908,200685371392.0,111.62
18351,DIS,0.7631034482758621,0.7931034482758621,0.6896551724137931,0.8275862068965517,0.7862068965517242,0.9932686098623,191965380608.0,106.77
18352,DIS,0.7636206896551724,0.7931034482758621,0.6931034482758621,0.8241379310344827,0.7862068965517242,0.9932686098623,191965380608.0,106.77
18353,DIS,0.7667053364269141,0.7146171693735499,0.8468677494199536,0.8167053364269141,0.568445475638051,2.0925411192999004,191430426624.0,108.06
18354,DIS,0.7743559718969554,0.6861826697892272,0.9086651053864168,0.7962529274004684,0.5690866510538641,1.7778309358248512,190385242112.0,107.47
18355,DIS,0.7796363636363636,0.7018181818181818,0.8472727272727273,0.8254545454545454,0.7236363636363636,1.3253353618182178,193511620608.0,107.63
18356,DIS,0.7861460957178841,0.7103274559193955,0.9168765743073048,0.8060453400503779,0.5541561712846348,1.4354914352752166,190075224064.0,107.295
18357,DJT,0.41640625,0.484375,0.40625,0.28125,0.484375,0.1385615725581822,3225572864.0,11.52
18358,DJT,0.5273809523809524,0.1666666666666666,0.8571428571428571,0.5357142857142857,0.6190476190476191,0.6361922795844891,3881943040.0,13.8642
18359,DJT,0.5318181818181817,0.1704545454545454,0.875,0.5113636363636364,0.6363636363636364,0.66583931717124,3890567168.0,13.895
18360,DJT,0.5376288659793814,0.1546391752577319,0.865979381443299,0.5876288659793815,0.6288659793814433,0.7212934070040032,3868167168.0,13.815
18361,DJT,0.5414062499999999,0.1484375,0.8671875,0.6328125,0.59375,0.8907135920658111,3852683264.0,13.7597
18362,DJT,0.5419811320754717,0.2547169811320754,0.8490566037735849,0.490566037735849,0.5754716981132075,0.5981787496331084,3771400192.0,13.4694
18363,DJT,0.542948717948718,0.5,0.8974358974358975,0.0384615384615384,0.4615384615384615,0.7116214416578913,4040365824.0,14.43
18364,DJT,0.544,0.17,0.87,0.58,0.64,0.748400422908779,3882755072.0,13.8671
18365,DJT,0.5454954954954955,0.1261261261261261,0.8738738738738738,0.6576576576576577,0.6396396396396397,0.8292989483321282,3854167552.0,13.765
18366,DJT,0.5471153846153846,0.1346153846153846,0.8846153846153846,0.625,0.6538461538461539,0.7927903851795959,3853999360.0,13.7644
18367,DJT,0.5479729729729729,0.3783783783783784,0.9594594594594594,0.1216216216216216,0.5540540540540541,1.1451515769897016,3954966528.0,14.125
18368,DJT,0.5547945205479452,0.2328767123287671,0.9178082191780822,0.4520547945205479,0.6164383561643836,0.5709212816077536,3908766976.0,13.96
18369,DJT,0.557142857142857,0.2467532467532467,0.8701298701298701,0.512987012987013,0.6363636363636364,0.6003572285584147,3907366912.0,13.955
18370,DJT,0.5657142857142857,0.5428571428571428,0.8285714285714286,0.2285714285714285,0.4,0.8210812947988674,4029166080.0,14.39
18371,DJT,0.5681818181818181,0.3545454545454545,0.8454545454545455,0.4454545454545454,0.5909090909090909,0.6328449346368337,3788396032.0,13.5301
18372,DJT,0.575177304964539,0.2765957446808511,0.9432624113475178,0.4468085106382978,0.5886524822695035,1.415253438014693,3958774528.0,14.1386
18373,DJT,0.5783898305084746,0.3559322033898305,0.940677966101695,0.3305084745762712,0.5847457627118644,1.0791783020056125,3991030272.0,14.2538
18374,DJT,0.5784246575342465,0.2602739726027397,0.952054794520548,0.4863013698630137,0.5684931506849316,1.4735679842373597,3947938560.0,14.0999
18375,DJT,0.5909523809523809,0.3904761904761905,0.9333333333333332,0.3476190476190476,0.580952380952381,0.9993131230097654,3987166208.0,14.24
18376,DJT,0.6355263157894736,0.7631578947368421,0.7368421052631579,0.3421052631578947,0.4210526315789473,0.2671537727635418,3273172224.0,11.69
18377,DJT,0.6398773006134969,0.7484662576687117,0.7852760736196319,0.3190184049079754,0.3926380368098159,0.3524284023456273,3261972224.0,11.65
18378,DJT,0.6434782608695652,0.782608695652174,0.782608695652174,0.3478260869565217,0.2608695652173913,0.4339587879406261,4185964544.0,14.95
18379,DJT,0.6518867924528301,0.6037735849056604,0.9245283018867924,0.3584905660377358,0.4528301886792453,0.9487935756308076,4033701888.0,14.4062
18380,DJT,0.6572289156626506,0.5903614457831325,0.963855421686747,0.2891566265060241,0.5542168674698795,1.216813648306136,3982798080.0,14.2244
18381,DJT,0.6575342465753423,0.7945205479452054,0.7808219178082192,0.3287671232876712,0.4041095890410959,0.3264330746477474,3286668288.0,11.7382
18382,DJT,0.689655172413793,0.7126436781609196,0.9195402298850576,0.3103448275862069,0.5632183908045977,0.8104177012414425,4087965440.0,14.6
18383,DJT,0.6986238532110092,0.7675840978593272,0.9357798165137616,0.3700305810397553,0.2844036697247706,1.0602325197126796,3922766848.0,14.01
18384,DJT,0.7011627906976744,0.6821705426356589,0.9534883720930232,0.3720930232558139,0.5426356589147286,1.4637603105513726,4006766336.0,14.31
18385,DJT,0.7073076923076924,0.6846153846153846,0.953846153846154,0.4,0.5384615384615384,1.471654302894259,4006766336.0,14.31
18386,DJT,0.7087786259541984,0.6870229007633588,0.9541984732824428,0.4045801526717557,0.5343511450381679,1.4536886990624136,4006766336.0,14.31
18387,DJT,0.7099236641221374,0.6946564885496184,0.9541984732824428,0.3969465648854962,0.5343511450381679,1.4536886990624136,4006766336.0,14.31
18388,DJT,0.71,0.6923076923076923,0.953846153846154,0.4,0.5384615384615384,1.4536886990624136,4006766336.0,14.31
18389,DJT,0.7100775193798449,0.689922480620155,0.9534883720930232,0.4031007751937984,0.5426356589147286,1.471654302894259,4006766336.0,14.31
18390,DJT,0.7114503816793892,0.6946564885496184,0.9541984732824428,0.4045801526717557,0.5343511450381679,1.4536886990624136,4006766336.0,14.31
18391,DJT,0.7115384615384616,0.6923076923076923,0.953846153846154,0.4076923076923077,0.5384615384615384,1.4427957448583744,4006766336.0,14.31
18392,DJT,0.7142307692307692,0.7,0.953846153846154,0.4076923076923077,0.5384615384615384,1.4536886990624136,4006766336.0,14.31
18393,DJT,0.7233333333333333,0.7666666666666667,0.9,0.4333333333333333,0.5333333333333333,0.956946871164251,3634369024.0,12.98
18394,DJT,0.7326315789473683,0.7052631578947368,0.9578947368421052,0.4736842105263157,0.5578947368421052,1.2768788566737703,4038966016.0,14.425
18395,DJT,0.7350364963503649,0.8102189781021898,0.9854014598540146,0.364963503649635,0.3357664233576642,1.401753838242856,4386918912.0,15.6677
18396,DJT,0.7410377358490565,0.7264150943396226,0.9433962264150944,0.490566037735849,0.5849056603773585,1.344452534940508,4030566144.0,14.395
18397,DJT,0.7443989071038252,0.9672131147540984,0.9262295081967212,0.2540983606557377,0.3087431693989071,0.9532902986029312,2382190848.0,8.6014
18398,DJT,0.7563636363636362,0.8103896103896104,0.9922077922077922,0.4649350649350649,0.3246753246753247,8.950347659759618,4409962496.0,15.75
18399,DJT,0.759376385399734,0.9306930693069309,0.8407960199004975,0.448019801980198,0.4975124378109453,0.7832716586944111,2742407424.0,9.91
18400,DJT,0.7690489010249408,0.9256965944272446,0.8819875776397516,0.4613003095975232,0.4409937888198758,1.50439932028248,2753476608.0,9.95
18401,DJT,0.7741692786954598,0.9256965944272446,0.8913043478260869,0.4674922600619195,0.4472049689440994,1.50439932028248,2753476608.0,9.95
18402,DJT,0.7769541778975741,0.8490566037735849,0.9919137466307276,0.4959568733153638,0.3342318059299191,8.707455684328893,4453362176.0,15.905
18403,DJT,0.7770564397288535,0.9195402298850576,0.8961538461538462,0.4674329501915709,0.4807692307692308,1.1313219079157435,2752037888.0,9.9448
18404,DJT,0.7772727272727272,0.8181818181818182,0.9090909090909092,0.5454545454545454,0.6363636363636364,0.6762799057033171,3651169024.0,13.04
18405,DJT,0.7780555555555555,0.8638888888888889,0.9916666666666668,0.475,0.3361111111111111,8.298378388305297,4443170304.0,15.8686
18406,DJT,0.794074074074074,0.9185185185185184,0.9777777777777776,0.5111111111111111,0.2814814814814815,8.630068997767577,4505161728.0,16.09
18407,DJT,0.7973926380368098,0.9141104294478528,0.99079754601227,0.4877300613496932,0.3312883435582822,6.977188660160819,4515409920.0,16.1266
18408,DJT,0.7979411764705883,0.9147058823529411,0.9911764705882352,0.4941176470588235,0.3205882352941177,7.265068882120597,4520757760.0,16.1457
18409,DJT,0.7979695431472081,0.916243654822335,0.9822335025380712,0.5101522842639594,0.3147208121827411,9.768893563279445,4505161728.0,16.09
18410,DJT,0.80126582278481,0.9088607594936708,0.9898734177215188,0.5265822784810127,0.3139240506329114,7.022056546626811,4485841920.0,16.021
18411,DJT,0.8015384615384615,0.9153846153846154,0.9871794871794872,0.517948717948718,0.3205128205128205,9.678799818047228,4505161728.0,16.09
18412,DJT,0.8021683673469387,0.9158163265306124,0.9897959183673468,0.5153061224489796,0.3214285714285714,9.678799818047228,4505161728.0,16.09
18413,DJT,0.80265625,0.91875,0.990625,0.509375,0.325,6.8371524108742205,4527421952.0,16.1695
18414,DJT,0.8111111111111111,0.9173789173789174,0.9914529914529916,0.5413105413105413,0.3475783475783476,8.048627584492198,4527561728.0,16.17
18415,DJT,0.8112499999999999,0.945,0.98,0.515,0.345,2.6663051155852155,4580761600.0,16.36
18416,DJT,0.8130742049469964,0.9363957597173144,0.9858657243816256,0.5406360424028268,0.3215547703180212,4.543440517830806,4562561536.0,16.295
18417,DJT,0.8162379421221865,0.9356913183279744,0.990353697749196,0.5466237942122186,0.3279742765273312,6.53729410235691,4587761152.0,16.385
18418,DJT,0.8185975609756097,0.9359756097560976,0.9908536585365854,0.5487804878048781,0.3445121951219512,7.50598353383926,4544361472.0,16.23
18419,DJT,0.8284172661870502,0.960431654676259,0.9892086330935252,0.5719424460431655,0.316546762589928,5.44033460662602,4695896576.0,16.7712
18420,DJT,0.8288793103448275,0.9454022988505748,0.9885057471264368,0.5862068965517241,0.3477011494252873,5.963262351033232,4609992704.0,16.4644
18421,DJT,0.8333333333333334,0.9111111111111112,0.9111111111111112,0.6888888888888889,0.5777777777777777,1.142578711436795,3726796288.0,13.3101
18422,DJT,0.8344497607655503,0.9665071770334928,0.985645933014354,0.5789473684210527,0.354066985645933,4.155507461758839,4726052352.0,16.8789
18423,DJT,0.8446202531645569,0.9936708860759492,0.9873417721518988,0.6392405063291139,0.2341772151898734,5.458086377574094,3923046656.0,14.011
18424,DJT,0.8513651877133106,0.9965870307167236,0.9931740614334472,0.6518771331058021,0.2457337883959044,9.56382669917909,4009565952.0,14.32
18425,DJT,0.8515060240963855,0.993975903614458,0.9879518072289156,0.6445783132530121,0.2891566265060241,8.247783765787599,3865619200.0,13.8059
18426,DJT,0.8555769230769231,0.9961538461538462,0.9923076923076924,0.6615384615384615,0.273076923076923,9.908980236113967,3992794368.0,14.2601
18427,DJT,0.8609215017064846,0.9965870307167236,0.9931740614334472,0.6860068259385665,0.273037542662116,10.728603974051536,3931166720.0,14.04
18428,DJT,0.8666089965397924,0.9965397923875432,0.9930795847750864,0.6955017301038062,0.3114186851211072,11.128352757382684,3935366912.0,14.055
18429,DJT,0.8735294117647059,0.9529411764705882,0.9647058823529412,0.7058823529411765,0.611764705882353,1.8872879001923728,3758968320.0,13.425
18430,DJT,0.8741258741258742,0.958041958041958,0.986013986013986,0.6923076923076923,0.5524475524475524,2.6453695375759647,3673569024.0,13.12
18431,DJT,0.8743006993006992,0.9965034965034965,0.993006993006993,0.7132867132867133,0.3531468531468531,11.632403772946963,3922766848.0,14.01
18432,DJT,0.8777966101694915,0.9966101694915256,0.9932203389830508,0.7288135593220338,0.3559322033898305,11.804332986762084,3933966848.0,14.05
18433,DJT,0.8805031446540881,0.9968553459119496,0.9968553459119496,0.7389937106918238,0.3490566037735849,12.527344506154964,4018077952.0,14.3504
18434,DJT,0.8821428571428571,0.9603174603174603,0.984126984126984,0.7142857142857143,0.5873015873015873,2.568140324939328,3686056960.0,13.1646
18435,DJT,0.8869822485207102,0.9822485207100592,0.9822485207100592,0.7455621301775148,0.5029585798816568,2.706361033585007,3707168512.0,13.24
18436,DJT,0.8874999999999998,0.9629629629629628,0.9722222222222222,0.7407407407407407,0.6203703703703703,2.3309228572331087,3700952832.0,13.2178
18437,DJT,0.8875757575757576,0.996969696969697,0.996969696969697,0.7727272727272727,0.3515151515151515,13.509241468294777,4094965248.0,14.625
18438,DJT,0.8879032258064516,0.967741935483871,0.9516129032258064,0.7419354838709677,0.6774193548387096,0.9600165382289728,3771568128.0,13.47
18439,DJT,0.8891812865497074,0.9824561403508772,0.9883040935672516,0.7485380116959064,0.4970760233918128,2.710586198693106,3707168512.0,13.24
18440,DJT,0.8897590361445783,0.9819277108433736,0.9819277108433736,0.7469879518072289,0.5301204819277109,2.801141061358156,3707168512.0,13.24
18441,DJT,0.8904191616766466,0.9820359281437124,0.9820359281437124,0.7485029940119761,0.5329341317365269,2.801141061358156,3707168512.0,13.24
18442,DJT,0.8909356725146197,0.9824561403508772,0.9883040935672516,0.7485380116959064,0.5146198830409356,2.801141061358156,3707168512.0,13.24
18443,DJT,0.8912371134020618,0.9587628865979382,0.9690721649484536,0.7628865979381443,0.6391752577319587,2.2292508571224943,3743596288.0,13.3701
18444,DJT,0.8915697674418605,0.9825581395348836,0.9883720930232558,0.75,0.5174418604651163,2.801141061358156,3707168512.0,13.24
18445,DJT,0.892233009708738,0.9967637540453076,0.9967637540453076,0.7831715210355987,0.3786407766990291,13.940344675209898,4068337408.0,14.5299
18446,DJT,0.8924290220820189,0.996845425867508,0.996845425867508,0.7823343848580442,0.3817034700315457,14.241891018451508,4072677376.0,14.5454
18447,DJT,0.8933753943217665,0.996845425867508,0.996845425867508,0.7854889589905363,0.3848580441640378,14.495237883086856,4101881344.0,14.6497
18448,DJT,0.8946808510638299,0.9680851063829788,0.9680851063829788,0.776595744680851,0.6170212765957447,2.1567101739448025,3786967808.0,13.525
18449,DJT,0.897134670487106,0.997134670487106,0.997134670487106,0.8022922636103151,0.3868194842406877,15.356240535988755,4174764544.0,14.91
18450,DJT,0.8982758620689656,0.9770114942528736,0.9655172413793104,0.7816091954022989,0.6206896551724138,2.018541432074384,3813567744.0,13.62
18451,DJT,0.8990196078431372,0.9705882352941176,0.9705882352941176,0.7843137254901961,0.6274509803921569,2.2760923105666264,3738164480.0,13.3507
18452,DJT,0.8991957104557641,0.9973190348525468,0.9973190348525468,0.8123324396782842,0.3860589812332439,16.079251882700397,4219508480.0,15.0698
18453,DJT,0.8999999999999999,0.9973045822102424,0.9973045822102424,0.8342318059299192,0.3504043126684636,14.097458453175417,4160764672.0,14.86
18454,DJT,0.9032467532467532,0.974025974025974,0.961038961038961,0.8181818181818182,0.6233766233766234,1.6707970646217358,3847895552.0,13.7426
18455,DJT,0.9037735849056604,0.9973045822102424,0.9973045822102424,0.8328840970350404,0.3908355795148248,17.18041252512296,4160764672.0,14.86
18456,DJT,0.904043126684636,0.9973045822102424,0.9973045822102424,0.8355795148247979,0.3881401617250674,17.18041252512296,4160764672.0,14.86
18457,DJT,0.9048517520215632,0.9973045822102424,0.9973045822102424,0.8355795148247979,0.3962264150943396,17.232297021404012,4160764672.0,14.86
18458,DJT,0.906199460916442,0.9973045822102424,0.9973045822102424,0.8436657681940701,0.3935309973045822,16.460007974419693,4225164288.0,15.09
18459,DJTWW,0.6823529411764705,0.5294117647058824,1.0,0.2352941176470588,1.0,inf,2858045440.0,8.95
18460,DJTWW,0.7004166666666666,0.675,1.0,0.0708333333333333,1.0,inf,2481230592.0,7.77
18461,DJTWW,0.7227419354838709,0.7129032258064516,1.0,0.1161290322580645,1.0,inf,2500390656.0,7.83
18462,DJTWW,0.7442367601246106,0.7694704049844237,1.0,0.1246105919003115,1.0,inf,2500390656.0,7.83
18463,DJTWW,0.7560643564356436,0.7400990099009901,1.0,0.2351485148514851,1.0,inf,2363076608.0,7.4
18464,DJTWW,0.7588461538461538,0.7666666666666667,1.0,0.2025641025641025,1.0,inf,2506777344.0,7.85
18465,DJTWW,0.761820330969267,0.75177304964539,1.0,0.243498817966903,1.0,inf,2363715328.0,7.402
18466,DJTWW,0.7621176470588236,0.7505882352941177,1.0,0.2470588235294117,1.0,inf,2363715328.0,7.402
18467,DJTWW,0.7622931442080377,0.75177304964539,1.0,0.2458628841607565,1.0,inf,2363715328.0,7.402
18468,DJTWW,0.7630331753554501,0.7535545023696683,1.0,0.2464454976303317,1.0,inf,2363715328.0,7.402
18469,DJTWW,0.7773972602739726,0.8164383561643835,1.0,0.2082191780821917,1.0,inf,2522584320.0,7.8995
18470,DJTWW,0.7799754299754299,0.7911547911547911,1.0,0.2653562653562653,1.0,inf,2264050944.0,7.0899
18471,DJTWW,0.7849411764705883,0.7929411764705883,1.0,0.2870588235294117,1.0,inf,2263284736.0,7.0875
18472,DJTWW,0.7854117647058824,0.7929411764705883,1.0,0.2894117647058823,1.0,inf,2263284736.0,7.0875
18473,DJTWW,0.789102564102564,0.7564102564102564,1.0,0.3717948717948718,1.0,inf,2854820352.0,8.9399
18474,DJTWW,0.7896648044692738,0.8379888268156425,1.0,0.2318435754189944,1.0,inf,2398203648.0,7.51
18475,DJTWW,0.7911242603550295,0.8461538461538461,1.0,0.2248520710059171,1.0,inf,2053321984.0,6.43
18476,DJTWW,0.7946153846153846,0.841025641025641,1.0,0.2512820512820513,1.0,inf,3349788928.0,10.4899
18477,DJTWW,0.7995381062355659,0.8521939953810623,1.0,0.2563510392609699,1.0,inf,2532324096.0,7.93
18478,DJTWW,0.8030386740331491,0.8729281767955801,1.0,0.2375690607734806,1.0,inf,2056515456.0,6.44
18479,DJTWW,0.8079676674364896,0.8683602771362586,1.0,0.2702078521939954,1.0,inf,2533920768.0,7.935
18480,DJTWW,0.8079861111111111,0.8680555555555556,1.0,0.2708333333333333,1.0,inf,2533920768.0,7.935
18481,DJTWW,0.8088541666666667,0.8645833333333334,1.0,0.28125,1.0,inf,2418960128.0,7.575
18482,DJTWW,0.8132794457274826,0.8822170900692841,1.0,0.2725173210161662,1.0,inf,2538710784.0,7.95
18483,DJTWW,0.8135135135135135,0.9243243243243244,1.0,0.2,1.0,inf,2410977024.0,7.55
18484,DJTWW,0.8144376899696048,0.8936170212765957,1.0,0.2583586626139817,1.0,inf,2420556800.0,7.58
18485,DJTWW,0.8148648648648649,0.8864864864864865,1.0,0.2729729729729729,1.0,inf,2425346816.0,7.595
18486,DJTWW,0.8172185430463575,0.9072847682119204,1.0,0.2483443708609271,1.0,inf,2434927104.0,7.625
18487,DJTWW,0.81929012345679,0.910493827160494,1.0,0.2530864197530864,1.0,inf,2442910464.0,7.65
18488,DJTWW,0.8216019417475727,0.8689320388349514,1.0,0.337378640776699,1.0,inf,2289597696.0,7.1699
18489,DJTWW,0.8288990825688073,0.8990825688073395,1.0,0.3211009174311927,1.0,inf,2442910464.0,7.65
18490,DJTWW,0.8294685990338164,0.9227053140096618,1.0,0.2826086956521739,1.0,inf,2091642240.0,6.55
18491,DJTWW,0.8301056338028169,0.9190140845070424,1.0,0.2922535211267605,1.0,inf,2440834560.0,7.6435
18492,DJTWW,0.8345345345345344,0.921921921921922,1.0,0.3093093093093093,1.0,inf,2449265152.0,7.6699
18493,DJTWW,0.8416317991631799,0.9539748953974896,1.0,0.2887029288702928,1.0,inf,2468425216.0,7.7299
18494,DJTWW,0.8567695961995249,0.9572446555819476,1.0,0.3586698337292161,1.0,inf,2129962368.0,6.67
18495,DJTWW,0.8576470588235293,0.9670588235294116,1.0,0.3458823529411765,1.0,inf,2131559040.0,6.675
18496,DJTWW,0.8583529411764705,0.971764705882353,1.0,0.3411764705882353,1.0,inf,2136349056.0,6.69
18497,DJTWW,0.8597647058823529,0.971764705882353,1.0,0.348235294117647,1.0,inf,2136349056.0,6.69
18498,DJTWW,0.860235294117647,0.971764705882353,1.0,0.3505882352941176,1.0,inf,2136349056.0,6.69
18499,DJTWW,0.8779891304347825,0.9836956521739132,1.0,0.4184782608695652,1.0,inf,2826112000.0,8.85
18500,DJTWW,0.8819444444444444,0.9166666666666666,1.0,0.5555555555555556,1.0,inf,2260889600.0,7.08
18501,DJTWW,0.8955555555555555,0.9555555555555556,1.0,0.5555555555555556,1.0,inf,2347077888.0,7.3499
18502,DJTWW,0.8955882352941177,0.931372549019608,1.0,0.5980392156862745,1.0,inf,2278452992.0,7.135
18503,DJTWW,0.8991935483870969,0.9516129032258064,1.0,0.5806451612903226,1.0,inf,2342319872.0,7.335
18504,DJTWW,0.9037974683544304,1.0,1.0,0.5189873417721519,1.0,inf,2241729536.0,7.02
18505,DJTWW,0.904014598540146,0.9927007299270072,1.0,0.5328467153284672,1.0,inf,2826112000.0,8.85
18506,DJTWW,0.9078498293515358,1.0,1.0,0.5392491467576792,1.0,inf,2283243008.0,7.15
18507,DJTWW,0.9107692307692308,1.0,1.0,0.5538461538461539,1.0,inf,2232149504.0,6.99
18508,DJTWW,0.9108433734939758,1.0,1.0,0.5542168674698795,1.0,inf,2219376128.0,6.95
18509,DJTWW,0.9166666666666666,0.9655172413793104,1.0,0.6436781609195402,1.0,inf,2352378880.0,7.3665
18510,DJTWW,0.9180887372013652,1.0,1.0,0.590443686006826,1.0,inf,2286404608.0,7.1599
18511,DJTWW,0.91825,0.995,1.0,0.6,1.0,inf,3119868160.0,9.7699
18512,DJTWW,0.9188235294117646,0.976470588235294,1.0,0.6352941176470588,1.0,inf,2356658176.0,7.3799
18513,DJTWW,0.9188311688311688,0.961038961038961,1.0,0.6623376623376623,1.0,inf,2388623360.0,7.48
18514,DJTWW,0.9203180212014134,0.9964664310954064,1.0,0.607773851590106,1.0,inf,3052839680.0,9.56
18515,DJTWW,0.9217993079584774,1.0,1.0,0.6089965397923875,1.0,inf,2299209728.0,7.2
18516,DJTWW,0.9260450160771704,1.0,1.0,0.6302250803858521,1.0,inf,3193346816.0,10.0
18517,DJTWW,0.926595744680851,0.9787234042553192,1.0,0.6702127659574468,1.0,inf,2372656640.0,7.43
18518,DJTWW,0.9271472392638036,0.9969325153374232,1.0,0.6411042944785276,1.0,inf,3148640000.0,9.86
18519,DJTWW,0.927972027972028,1.0,1.0,0.6398601398601399,1.0,inf,2223782912.0,6.9638
18520,DJTWW,0.9288135593220338,1.0,1.0,0.6440677966101694,1.0,inf,2273631232.0,7.1199
18521,DJTWW,0.9294805194805194,0.9974025974025974,1.0,0.6519480519480519,1.0,inf,3097578496.0,9.7001
18522,DJTWW,0.92953125,0.996875,1.0,0.653125,1.0,inf,3166203392.0,9.915
18523,DJTWW,0.930053908355795,0.9973045822102424,1.0,0.6549865229110512,1.0,inf,3081579520.0,9.65
18524,DJTWW,0.9317647058823528,1.0,1.0,0.6588235294117647,1.0,inf,3186960128.0,9.98
18525,DJTWW,0.9320754716981132,1.0,1.0,0.660377358490566,1.0,inf,2391816704.0,7.49
18526,DJTWW,0.9339031339031338,1.0,1.0,0.6695156695156695,1.0,inf,3193346816.0,10.0
18527,DJTWW,0.9339712918660288,1.0,1.0,0.6698564593301436,1.0,inf,3293937152.0,10.315
18528,DJTWW,0.9340277777777778,0.9972222222222222,1.0,0.675,1.0,inf,3161413376.0,9.9
18529,DJTWW,0.934517766497462,1.0,1.0,0.6725888324873096,1.0,inf,3174155008.0,9.9399
18530,DJTWW,0.9347560975609756,1.0,1.0,0.6737804878048781,1.0,inf,3204843008.0,10.036
18531,DJTWW,0.935204081632653,1.0,1.0,0.6760204081632653,1.0,inf,3174155008.0,9.9399
18532,DJTWW,0.935251798561151,1.0,1.0,0.6762589928057554,1.0,inf,3320090880.0,10.3969
18533,DJTWW,0.9353086419753086,1.0,1.0,0.6765432098765433,1.0,inf,3174155008.0,9.9399
18534,DJTWW,0.9353846153846154,1.0,1.0,0.676923076923077,1.0,inf,3174155008.0,9.9399
18535,DJTWW,0.9371134020618556,0.979381443298969,1.0,0.7216494845360825,1.0,inf,2366269952.0,7.41
18536,DJTWW,0.938181818181818,1.0,1.0,0.6909090909090909,1.0,inf,2455332608.0,7.6889
18537,DJTWW,0.9387341772151898,1.0,1.0,0.6936708860759494,1.0,inf,3177380096.0,9.95
18538,DJTWW,0.9425867507886436,1.0,1.0,0.7129337539432177,1.0,inf,2406186752.0,7.535
18539,DJTWW,0.9430420711974108,1.0,1.0,0.7152103559870551,1.0,inf,2442527232.0,7.6488
18540,DJTWW,0.943103448275862,1.0,1.0,0.7155172413793104,1.0,inf,3349820928.0,10.49
18541,DJTWW,0.9444794952681388,1.0,1.0,0.722397476340694,1.0,inf,2433330176.0,7.62
18542,DJTWW,0.9472779369627506,1.0,1.0,0.7363896848137536,1.0,inf,2481230592.0,7.77
18543,DJTWW,0.9533512064343164,1.0,1.0,0.7667560321715817,1.0,inf,2503552000.0,7.8399
18544,DJTWW,0.954177897574124,1.0,1.0,0.77088948787062,1.0,inf,2433330176.0,7.62
18545,DJTWW,0.9574123989218328,1.0,1.0,0.7870619946091644,1.0,inf,2519550720.0,7.89
18546,DK,0.4532467532467532,0.6883116883116883,0.0389610389610389,0.5844155844155844,0.8181818181818182,0.0758822901486108,2387449088.0,39.69
18547,DK,0.5073170731707317,0.8048780487804879,0.024390243902439,0.7073170731707317,0.7560975609756098,0.0349266924097984,2427149568.0,40.35
18548,DK,0.5221052631578947,0.8315789473684211,0.0526315789473684,0.6421052631578947,0.8421052631578947,0.1026213439028691,2410908672.0,40.08
18549,DK,0.6804054054054054,0.7364864864864865,0.6418918918918919,0.5675675675675675,0.8445945945945946,0.4629858870588711,2271655680.0,37.765
18550,DK,0.7437677053824362,0.8016997167138811,0.7648725212464589,0.5750708215297451,0.8045325779036827,1.298351537904216,2275854336.0,37.8348
18551,DK,0.7456790123456791,0.8240740740740741,0.7561728395061729,0.558641975308642,0.808641975308642,1.0948946699388136,2270753280.0,37.75
18552,DK,0.7502762430939226,0.8425414364640884,0.7154696132596685,0.6215469613259669,0.8066298342541437,1.5564365799798408,2292408320.0,38.11
18553,DK,0.7512430939226519,0.8425414364640884,0.7182320441988951,0.6215469613259669,0.8066298342541437,1.5564365799798408,2292408320.0,38.11
18554,DK,0.760576923076923,0.9423076923076924,0.5384615384615384,0.804945054945055,0.8131868131868132,0.9008121519019808,3435166720.0,56.05
18555,DK,0.7613281249999999,0.8619791666666666,0.6354166666666666,0.7682291666666666,0.8359375,0.9673852281894544,3915185152.0,63.94
18556,DK,0.7633720930232558,0.8401162790697675,0.7645348837209303,0.5988372093023255,0.8197674418604651,1.1571274040373511,2283385344.0,37.96
